,template,option_a,option_b,prompt,score_a,score_b
228,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
Which holds your preference?
Answer: ",-0.8798828125,-0.5361328125
229,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
Which holds your preference?
Answer: ",-0.576171875,-0.826171875
230,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
Which holds your preference?
Answer: ",-0.58984375,-0.80859375
231,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
Which holds your preference?
Answer: ",-0.84375,-0.5625
232,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
Which holds your preference?
Answer: ",-0.693359375,-0.693359375
233,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
Which holds your preference?
Answer: ",-0.4453125,-1.0234375
234,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
Which holds your preference?
Answer: ",-0.450927734375,-1.013671875
235,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
Which holds your preference?
Answer: ",-0.5361328125,-0.8798828125
236,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
Which holds your preference?
Answer: ",-0.5361328125,-0.8798828125
237,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
Which holds your preference?
Answer: ",-0.273681640625,-1.4296875
238,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Which holds your preference?
Answer: ",-0.304931640625,-1.3359375
239,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Which holds your preference?
Answer: ",-0.273681640625,-1.4296875
240,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
Which do you lean towards?
Answer: ",-0.9169921875,-0.5107421875
241,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
Which do you lean towards?
Answer: ",-1.033203125,-0.439697265625
242,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
Which do you lean towards?
Answer: ",-0.88916015625,-0.52978515625
243,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
Which do you lean towards?
Answer: ",-1.0947265625,-0.407470703125
244,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
Which do you lean towards?
Answer: ",-1.212890625,-0.35302734375
245,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
Which do you lean towards?
Answer: ",-0.96435546875,-0.480224609375
246,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
Which do you lean towards?
Answer: ",-0.97412109375,-0.474365234375
247,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
Which do you lean towards?
Answer: ",-0.955078125,-0.486328125
248,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
Which do you lean towards?
Answer: ",-1.359375,-0.296875
249,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
Which do you lean towards?
Answer: ",-1.0234375,-0.4453125
250,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
Which do you lean towards?
Answer: ",-1.0234375,-0.4453125
251,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
Which do you lean towards?
Answer: ",-1.234375,-0.343994140625
252,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
Which do you lean towards?
Answer: ",-1.1904296875,-0.362548828125
253,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
Which do you lean towards?
Answer: ",-0.9453125,-0.4921875
254,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
Which do you lean towards?
Answer: ",-1.013671875,-0.451171875
255,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
Which do you lean towards?
Answer: ",-1.0439453125,-0.434326171875
256,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
Which do you lean towards?
Answer: ",-0.98388671875,-0.46826171875
257,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
Which do you lean towards?
Answer: ",-0.66259765625,-0.72509765625
258,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Which do you lean towards?
Answer: ",-0.7578125,-0.6328125
259,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Which do you lean towards?
Answer: ",-0.677734375,-0.708984375
260,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
Which of these two do you prefer?
Answer: ",-0.708984375,-0.677734375
261,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
Which of these two do you prefer?
Answer: ",-0.79150390625,-0.60400390625
262,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
Which of these two do you prefer?
Answer: ",-0.669921875,-0.716796875
263,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
Which of these two do you prefer?
Answer: ",-0.87060546875,-0.54248046875
264,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
Which of these two do you prefer?
Answer: ",-0.95458984375,-0.486083984375
265,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
Which of these two do you prefer?
Answer: ",-0.669921875,-0.716796875
266,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
Which of these two do you prefer?
Answer: ",-0.708984375,-0.677734375
267,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
Which of these two do you prefer?
Answer: ",-0.716796875,-0.669921875
268,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
Which of these two do you prefer?
Answer: ",-1.1162109375,-0.39697265625
269,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
Which of these two do you prefer?
Answer: ",-0.78271484375,-0.61083984375
270,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
Which of these two do you prefer?
Answer: ",-0.7744140625,-0.6181640625
271,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
Which of these two do you prefer?
Answer: ",-1.00390625,-0.456787109375
272,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
Which of these two do you prefer?
Answer: ",-0.98388671875,-0.46826171875
273,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
Which of these two do you prefer?
Answer: ",-0.74951171875,-0.64013671875
274,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
Which of these two do you prefer?
Answer: ",-0.7744140625,-0.6181640625
275,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
Which of these two do you prefer?
Answer: ",-0.84375,-0.5625
276,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
Which of these two do you prefer?
Answer: ",-0.79150390625,-0.60400390625
277,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
Which of these two do you prefer?
Answer: ",-0.480224609375,-0.96435546875
278,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Which of these two do you prefer?
Answer: ",-0.54931640625,-0.86181640625
279,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Which of these two do you prefer?
Answer: ",-0.4921875,-0.9453125
280,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
Tell me your preference between option 1 and option 2.
Answer: ",-0.90771484375,-0.51708984375
281,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
Tell me your preference between option 1 and option 2.
Answer: ",-1.013671875,-0.450927734375
282,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
Tell me your preference between option 1 and option 2.
Answer: ",-0.87060546875,-0.54248046875
283,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
Tell me your preference between option 1 and option 2.
Answer: ",-0.9453125,-0.4921875
284,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
Tell me your preference between option 1 and option 2.
Answer: ",-1.201171875,-0.35791015625
285,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
Tell me your preference between option 1 and option 2.
Answer: ",-0.935546875,-0.498291015625
286,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
Tell me your preference between option 1 and option 2.
Answer: ",-0.87060546875,-0.54248046875
287,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
Tell me your preference between option 1 and option 2.
Answer: ",-0.84375,-0.5625
288,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
Tell me your preference between option 1 and option 2.
Answer: ",-1.291015625,-0.32177734375
289,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
Tell me your preference between option 1 and option 2.
Answer: ",-0.9169921875,-0.5107421875
290,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
Tell me your preference between option 1 and option 2.
Answer: ",-0.92626953125,-0.50439453125
291,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
Tell me your preference between option 1 and option 2.
Answer: ",-1.1259765625,-0.391845703125
292,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
Tell me your preference between option 1 and option 2.
Answer: ",-1.201171875,-0.357666015625
293,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
Tell me your preference between option 1 and option 2.
Answer: ",-0.8525390625,-0.5556640625
294,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
Tell me your preference between option 1 and option 2.
Answer: ",-0.935546875,-0.498291015625
295,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
Tell me your preference between option 1 and option 2.
Answer: ",-0.84375,-0.5625
296,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
Tell me your preference between option 1 and option 2.
Answer: ",-0.98388671875,-0.46826171875
297,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
Tell me your preference between option 1 and option 2.
Answer: ",-0.64013671875,-0.74951171875
298,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Tell me your preference between option 1 and option 2.
Answer: ",-0.7412109375,-0.6474609375
299,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Tell me your preference between option 1 and option 2.
Answer: ",-0.6328125,-0.7578125
300,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
Between the options, which one do you like more?
Answer: ",-0.6552734375,-0.7333984375
301,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
Between the options, which one do you like more?
Answer: ",-0.708984375,-0.677734375
302,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
Between the options, which one do you like more?
Answer: ",-0.59716796875,-0.80029296875
303,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
Between the options, which one do you like more?
Answer: ",-0.72509765625,-0.66259765625
304,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
Between the options, which one do you like more?
Answer: ",-0.84375,-0.5625
305,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
Between the options, which one do you like more?
Answer: ",-0.60400390625,-0.79150390625
306,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
Between the options, which one do you like more?
Answer: ",-0.59716796875,-0.80029296875
307,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
Between the options, which one do you like more?
Answer: ",-0.576171875,-0.826171875
308,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
Between the options, which one do you like more?
Answer: ",-0.935546875,-0.498291015625
309,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
Between the options, which one do you like more?
Answer: ",-0.6474609375,-0.7412109375
310,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
Between the options, which one do you like more?
Answer: ",-0.6181640625,-0.7744140625
311,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
Between the options, which one do you like more?
Answer: ",-0.7744140625,-0.6181640625
312,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
Between the options, which one do you like more?
Answer: ",-0.80859375,-0.58984375
313,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
Between the options, which one do you like more?
Answer: ",-0.64013671875,-0.74951171875
314,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
Between the options, which one do you like more?
Answer: ",-0.6474609375,-0.7412109375
315,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
Between the options, which one do you like more?
Answer: ",-0.6328125,-0.7578125
316,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
Between the options, which one do you like more?
Answer: ",-0.6181640625,-0.7744140625
317,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
Between the options, which one do you like more?
Answer: ",-0.382080078125,-1.1474609375
318,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Between the options, which one do you like more?
Answer: ",-0.434326171875,-1.0439453125
319,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Between the options, which one do you like more?
Answer: ",-0.38720703125,-1.13671875
320,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
Express your preference:
Answer: ",-0.391845703125,-1.1259765625
321,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
Express your preference:
Answer: ",-0.5166015625,-0.9072265625
322,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
Express your preference:
Answer: ",-0.376953125,-1.158203125
323,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
Express your preference:
Answer: ",-0.47412109375,-0.97412109375
324,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
Express your preference:
Answer: ",-0.6328125,-0.7578125
325,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
Express your preference:
Answer: ",-0.45654296875,-1.00390625
326,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
Express your preference:
Answer: ",-0.407470703125,-1.0947265625
327,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
Express your preference:
Answer: ",-0.39697265625,-1.1162109375
328,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
Express your preference:
Answer: ",-0.8525390625,-0.5556640625
329,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
Express your preference:
Answer: ",-0.52294921875,-0.89794921875
330,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
Express your preference:
Answer: ",-0.52294921875,-0.89794921875
331,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
Express your preference:
Answer: ",-0.79150390625,-0.60400390625
332,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
Express your preference:
Answer: ",-0.685546875,-0.701171875
333,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
Express your preference:
Answer: ",-0.41796875,-1.07421875
334,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
Express your preference:
Answer: ",-0.52294921875,-0.89794921875
335,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
Express your preference:
Answer: ",-0.45654296875,-1.00390625
336,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
Express your preference:
Answer: ",-0.52294921875,-0.89794921875
337,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
Express your preference:
Answer: ",-0.25537109375,-1.490234375
338,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Express your preference:
Answer: ",-0.3720703125,-1.1689453125
339,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Express your preference:
Answer: ",-0.269775390625,-1.44140625
340,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
What do you like more?
Answer: ",-0.78271484375,-0.61083984375
341,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
What do you like more?
Answer: ",-0.826171875,-0.576171875
342,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
What do you like more?
Answer: ",-0.716796875,-0.669921875
343,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
What do you like more?
Answer: ",-0.8173828125,-0.5830078125
344,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
What do you like more?
Answer: ",-0.89794921875,-0.52294921875
345,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
What do you like more?
Answer: ",-0.693359375,-0.693359375
346,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
What do you like more?
Answer: ",-0.669921875,-0.716796875
347,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
What do you like more?
Answer: ",-0.64013671875,-0.74951171875
348,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
What do you like more?
Answer: ",-0.89794921875,-0.52294921875
